"dpt_cdc","prov_cdc","n","pob","y1","ylog","x1","sd","id","y__cascade","y_se__cascade","y_ranef__cascade"
"JUNIN","CONCEPCION",9,60639,0.000148419334091921,-8.81479541229108,55,82.0556525050989,"6469",-8.81479541229108,82.0556525050989,"6469"
"JUNIN","HUANCAYO",45,580160,7.75648097076668e-05,-9.46310830269586,55,113.47177769679,"6470",-9.46310830269586,113.47177769679,"6470"
"JUNIN","JAUJA",9,90655,9.92774805581601e-05,-9.21658502370977,55,100.312720540338,"6471",-9.21658502370977,100.312720540338,"6471"
"JUNIN","JUNIN",5,24703,0.000202404566247015,-8.50474812230394,55,70.2720446020011,"6472",-8.50474812230394,70.2720446020011,"6472"
"JUNIN","SATIPO",7,234377,2.98664118066192e-05,-10.4154334099757,55,182.676477355427,"6473",-10.4154334099757,182.676477355427,"6473"
"JUNIN","TARMA",19,98074,0.00019373126414748,-8.54852254980813,55,71.8270592550498,"6474",-8.54852254980813,71.8270592550498,"6474"
"JUNIN","YAULI",7,43094,0.00016243560588481,-8.72461346705897,55,78.4378611430341,"6475",-8.72461346705897,78.4378611430341,"6475"
"LA LIBERTAD","ASCOPE",19,128750,0.000147572815533981,-8.82051143726921,55,82.290504029191,"6476",-8.82051143726921,82.290504029191,"6476"
"LA LIBERTAD","CHEPEN",18,88570,0.00020322908434007,-8.50068478637155,55,70.1294200719674,"6477",-8.50068478637155,70.1294200719674,"6477"
"LA LIBERTAD","GRAN CHIMU",1,30120,3.32005312084993e-05,-10.3099372088979,55,173.290366126946,"6478",-10.3099372088979,173.290366126946,"6478"
"LA LIBERTAD","JULCAN",1,32604,3.06710833026623e-05,-10.3889351627937,55,180.272137002272,"6479",-10.3889351627937,180.272137002272,"6479"
"LA LIBERTAD","OTUZCO",3,89724,3.34358700013374e-05,-10.3028949456646,55,172.681260939009,"6480",-10.3028949456646,172.681260939009,"6480"
"LA LIBERTAD","PACASMAYO",22,114635,0.000191913464474201,-8.55794506092551,55,72.1662532746912,"6481",-8.55794506092551,72.1662532746912,"6481"
"LA LIBERTAD","SANCHEZ CARRION",1,166399,6.0096515003095e-06,-12.005640824,55,404.568234994968,"6482",-12.005640824,404.568234994968,"6482"
"LA LIBERTAD","SANTIAGO DE CHUCO",1,58612,1.7061352624036e-05,-10.9728506427664,55,241.392761179089,"6483",-10.9728506427664,241.392761179089,"6483"
"LA LIBERTAD","TRUJILLO",181,1101428,0.000164332121573085,-8.71301270773009,55,77.9842087183921,"6484",-8.71301270773009,77.9842087183921,"6484"
"LA LIBERTAD","VIRU",15,102408,0.000146472931802203,-8.82798742538102,55,82.5986810672416,"6485",-8.82798742538102,82.5986810672416,"6485"
"LAMBAYEQUE","CHICLAYO",129,871464,0.000148026768747762,-8.81744210523301,55,82.1643124447805,"6486",-8.81744210523301,82.1643124447805,"6486"
"LAMBAYEQUE","FERREÑAFE",11,107975,0.00010187543412827,-9.19077861556677,55,99.026679901621,"6487",-9.19077861556677,99.026679901621,"6487"
"LAMBAYEQUE","LAMBAYEQUE",32,331346,9.65757848291514e-05,-9.24414760228146,55,101.704728965311,"6488",-9.24414760228146,101.704728965311,"6488"
"LIMA","BARRANCA",33,163008,0.000202444051825677,-8.50455315519616,55,70.2651945672425,"6489",-8.50455315519616,70.2651945672425,"6489"
"LIMA","CAJATAMBO",1,7517,0.000133031794598909,-8.92417098356241,55,86.6680662955631,"6490",-8.92417098356241,86.6680662955631,"6490"
"LIMA","CAÑETE",47,261442,0.00017977218656528,-8.6232640339338,55,74.5620762706262,"6491",-8.6232640339338,74.5620762706262,"6491"
"LIMA","CANTA",1,13407,7.45879018423212e-05,-9.50219243553732,55,115.711059547484,"6492",-9.50219243553732,115.711059547484,"6492"
"LIMA","HUARAL",36,206894,0.000174002146026468,-8.65586838486479,55,75.7875622241813,"6493",-8.65586838486479,75.7875622241813,"6493"
"LIMA","HUAROCHIRI",16,65822,0.000243079821336331,-8.32170938279349,55,64.1263073877874,"6494",-8.32170938279349,64.1263073877874,"6494"
"LIMA","HUAURA",61,254866,0.000239341457864133,-8.33720160579765,55,64.6249657532979,"6495",-8.33720160579765,64.6249657532979,"6495"
"LIMA","LIMA",2374,9612705,0.000246964824157196,-8.30585980978867,55,63.6201284217652,"6496",-8.30585980978867,63.6201284217652,"6496"
"LIMA","OYON",2,19470,0.000102722136620442,-9.18250989135012,55,98.6181129124298,"6497",-9.18250989135012,98.6181129124298,"6497"
"LIMA","YAUYOS",1,23339,4.28467372209606e-05,-10.0555498793356,55,152.593105812478,"6498",-10.0555498793356,152.593105812478,"6498"
"LORETO","ALTO AMAZONAS",15,143702,0.000104382680825597,-9.1664892340211,55,97.8313049181897,"6499",-9.1664892340211,97.8313049181897,"6499"
"LORETO","DATEM DEL MARAÑON",2,59470,3.36304018833025e-05,-10.2971109942477,55,172.182592343352,"6500",-10.2971109942477,172.182592343352,"6500"
"LORETO","LORETO",1,71543,1.39776078721888e-05,-11.1709251171094,55,266.523536973171,"6501",-11.1709251171094,266.523536973171,"6501"
"LORETO","MARISCAL RAMON CASTILLA",1,59879,1.67003456971559e-05,-10.9941110945551,55,243.972508113076,"6502",-10.9941110945551,243.972508113076,"6502"
"LORETO","MAYNAS",38,553528,6.86505470364643e-05,-9.58502586455522,55,120.604058015206,"6503",-9.58502586455522,120.604058015206,"6503"
"LORETO","PUTUMAYO",1,9548,0.000104733975701718,-9.1631326429903,55,97.6672527803703,"6504",-9.1631326429903,97.6672527803703,"6504"
"LORETO","REQUENA",4,66103,6.05116257961061e-05,-9.71102383846864,55,128.446428584544,"6505",-9.71102383846864,128.446428584544,"6505"
"LORETO","UCAYALI",6,63786,9.40645282663907e-05,-9.27046700497923,55,103.051978079517,"6506",-9.27046700497923,103.051978079517,"6506"
"MADRE DE DIOS","MANU",3,22975,0.000130576713819369,-8.94278411832316,55,87.4784134205091,"6507",-8.94278411832316,87.4784134205091,"6507"
"MADRE DE DIOS","TAMBOPATA",33,137290,0.000240367106125719,-8.33292725063875,55,64.4869982085031,"6508",-8.33292725063875,64.4869982085031,"6508"
"MOQUEGUA","GENERAL SANCHEZ CERRO",1,17387,5.75142347731063e-05,-9.76174088931684,55,131.745290975125,"6509",-9.76174088931684,131.745290975125,"6509"
"MOQUEGUA","ILO",3,81454,3.68306037763646e-05,-10.2064699800224,55,164.55337571565,"6510",-10.2064699800224,164.55337571565,"6510"
"MOQUEGUA","MARISCAL NIETO",4,93899,4.25989627152579e-05,-10.0613359304075,55,153.035200751832,"6511",-10.0613359304075,153.035200751832,"6511"
"PASCO","OXAPAMPA",11,96269,0.000114263158441451,-9.07613157248082,55,93.5097572290036,"6512",-9.07613157248082,93.5097572290036,"6512"
"PASCO","PASCO",8,129637,6.17107770158211e-05,-9.69143282333472,55,127.194372893312,"6513",-9.69143282333472,127.194372893312,"6513"
"PIURA","AYABACA",6,133814,4.48383577204179e-05,-10.0102188357018,55,149.173404498777,"6514",-10.0102188357018,149.173404498777,"6514"
"PIURA","HUANCABAMBA",3,123803,2.42320460731969e-05,-10.6237163079848,55,202.726575820346,"6515",-10.6237163079848,202.726575820346,"6515"
"PIURA","MORROPON",13,177394,7.32832001082336e-05,-9.51981552990035,55,116.735158329279,"6516",-9.51981552990035,116.735158329279,"6516"
"PIURA","PAITA",27,144844,0.000186407445251443,-8.58703939875796,55,73.2237410288809,"6517",-8.58703939875796,73.2237410288809,"6517"
"PIURA","PIURA",124,881242,0.000140710497230046,-8.86809556282869,55,84.2718414569865,"6518",-8.86809556282869,84.2718414569865,"6518"
"PIURA","SECHURA",6,85877,6.98673684455675e-05,-9.56748158966695,55,119.550729368304,"6519",-9.56748158966695,119.550729368304,"6519"
"PIURA","SULLANA",33,344989,9.5655223789744e-05,-9.25371537484082,55,102.192438466056,"6520",-9.25371537484082,102.192438466056,"6520"
"PIURA","TALARA",28,155991,0.000179497535114205,-8.62479212649879,55,74.6190669167891,"6521",-8.62479212649879,74.6190669167891,"6521"
"PUNO","AZANGARO",3,116527,2.57451062843804e-05,-10.5633892869478,55,196.70293440801,"6522",-10.5633892869478,196.70293440801,"6522"
"PUNO","CARABAYA",3,78417,3.82570105971919e-05,-10.1685732411945,55,161.464712542114,"6523",-10.1685732411945,161.464712542114,"6523"
"PUNO","CHUCUITO",2,94298,2.12093575685592e-05,-10.7563642592552,55,216.628115434731,"6524",-10.7563642592552,216.628115434731,"6524"
"PUNO","EL COLLAO",2,68311,2.92778615449928e-05,-10.4352691759468,55,184.497255489337,"6525",-10.4352691759468,184.497255489337,"6525"
"PUNO","HUANCANE",3,60157,4.98695081204182e-05,-9.90409757615434,55,141.464498000061,"6526",-9.90409757615434,141.464498000061,"6526"
"PUNO","MELGAR",1,70587,1.4166914587672e-05,-11.1575673665551,55,264.749390756946,"6527",-11.1575673665551,264.749390756946,"6527"
"PUNO","PUNO",15,228999,6.5502469443098e-05,-9.63189721877308,55,123.463875769105,"6528",-9.63189721877308,123.463875769105,"6528"
"PUNO","SAN ANTONIO DE PUTINA",1,37712,2.65167585914298e-05,-10.5339695183231,55,193.830634391775,"6529",-10.5339695183231,193.830634391775,"6529"
"PUNO","SAN ROMAN",16,323437,4.94686755071312e-05,-9.9121514659351,55,142.035316292977,"6530",-9.9121514659351,142.035316292977,"6530"
"PUNO","SANDIA",1,57327,1.74437873951192e-05,-10.9508106653034,55,238.747219364382,"6531",-10.9508106653034,238.747219364382,"6531"
"PUNO","YUNGUYO",2,38429,5.20440292487444e-05,-9.8615008749467,55,138.483396485967,"6532",-9.8615008749467,138.483396485967,"6532"
"SAN MARTIN","BELLAVISTA",11,60819,0.000180864532465184,-8.61720949913082,55,74.3366982396482,"6533",-8.61720949913082,74.3366982396482,"6533"
"SAN MARTIN","EL DORADO",1,42592,2.34785875281743e-05,-10.6551715659141,55,205.94018920302,"6534",-10.6551715659141,205.94018920302,"6534"
"SAN MARTIN","HUALLAGA",1,30047,3.32811927979499e-05,-10.307517906458,55,173.080871957137,"6535",-10.307517906458,173.080871957137,"6535"
"SAN MARTIN","LAMAS",6,90319,6.64312049513391e-05,-9.61783947297603,55,122.599106615327,"6536",-9.61783947297603,122.599106615327,"6536"
"SAN MARTIN","MARISCAL CACERES",1,70962,1.40920492658042e-05,-11.1628286610245,55,265.446769886706,"6537",-11.1628286610245,265.446769886706,"6537"
"SAN MARTIN","MOYOBAMBA",17,135453,0.000125504787638517,-8.9823701865156,55,89.2271257111547,"6538",-8.9823701865156,89.2271257111547,"6538"
"SAN MARTIN","PICOTA",2,44511,4.49327132618903e-05,-10.008121370927,55,149.017043522888,"6539",-10.008121370927,149.017043522888,"6539"
"SAN MARTIN","RIOJA",5,131248,3.80958186029501e-05,-10.1727845089988,55,161.805056308777,"6540",-10.1727845089988,161.805056308777,"6540"
"SAN MARTIN","SAN MARTIN",23,214538,0.000107207114823481,-9.13981560275812,55,96.5352089493918,"6541",-9.13981560275812,96.5352089493918,"6541"
"SAN MARTIN","TOCACHE",5,79159,6.31640116727094e-05,-9.66819392646816,55,125.724997633359,"6542",-9.66819392646816,125.724997633359,"6542"
"TACNA","JORGE BASADRE",1,12655,7.90201501382853e-05,-9.44454297304943,55,112.423330935993,"6543",-9.44454297304943,112.423330935993,"6543"
"TACNA","TACNA",17,344291,4.93768352934001e-05,-9.91400597179428,55,142.167080035833,"6544",-9.91400597179428,142.167080035833,"6544"
"TACNA","TARATA",1,6932,0.000144258511252164,-8.84321069098764,55,83.2297907380551,"6545",-8.84321069098764,83.2297907380551,"6545"
"TUMBES","CONTRALMIRANTE VILLAR",3,23535,0.000127469725940089,-8.96684747272642,55,88.5372826658017,"6546",-8.96684747272642,88.5372826658017,"6546"
"TUMBES","TUMBES",34,173472,0.000195997048515034,-8.53690087579296,55,71.4108942255744,"6547",-8.53690087579296,71.4108942255744,"6547"
"TUMBES","ZARUMILLA",6,54514,0.000110063469934329,-9.11354520499921,55,95.2754912143645,"6548",-9.11354520499921,95.2754912143645,"6548"
"UCAYALI","CORONEL PORTILLO",113,449826,0.000251208244965831,-8.28883030469774,55,63.0807185013164,"6549",-8.28883030469774,63.0807185013164,"6549"
"UCAYALI","PADRE ABAD",9,75054,0.000119913662163242,-9.02790497030245,55,91.2818967813581,"6550",-9.02790497030245,91.2818967813581,"6550"
"UCAYALI","PURUS",1,3553,0.000281452293836195,-8.17519235912513,55,59.5964601924026,"6551",-8.17519235912513,59.5964601924026,"6551"
"AMAZONAS","BAGUA",4,84445,4.73681094203328e-05,-9.95545245302515,56,145.143981631261,"6552",-9.95545245302515,145.143981631261,"6552"
"AMAZONAS","BONGARA",2,27416,7.2950102130143e-05,-9.52436502168308,56,117.001003401425,"6553",-9.52436502168308,117.001003401425,"6553"
"AMAZONAS","CHACHAPOYAS",9,61379,0.000146629954870558,-8.82691670231287,56,82.5544727454065,"6554",-8.82691670231287,82.5544727454065,"6554"
"AMAZONAS","CONDORCANQUI",1,51796,1.93065101552243e-05,-10.8499019731761,56,227.000219987319,"6555",-10.8499019731761,227.000219987319,"6555"
"AMAZONAS","LUYA",5,48552,0.000102982369418356,-9.17998218623595,56,98.4935528875836,"6556",-9.17998218623595,98.4935528875836,"6556"
"AMAZONAS","UTCUBAMBA",3,120694,2.48562480322137e-05,-10.5983863449843,56,200.175237914827,"6557",-10.5983863449843,200.175237914827,"6557"
"ANCASH","ASUNCION",2,8092,0.000247157686604053,-8.3050794995562,56,63.5953115446966,"6558",-8.3050794995562,63.5953115446966,"6558"
"ANCASH","BOLOGNESI",4,25592,0.000156298843388559,-8.76310112509423,56,79.9619232942068,"6559",-8.76310112509423,79.9619232942068,"6559"
"ANCASH","CARHUAZ",9,49800,0.000180722891566265,-8.61799250537563,56,74.3658069868292,"6560",-8.61799250537563,74.3658069868292,"6560"
"ANCASH","CARLOS FERMIN FITZCARRALD",1,19351,5.16769159216578e-05,-9.86856614660325,56,138.973473015308,"6561",-9.86856614660325,138.973473015308,"6561"
"ANCASH","CASMA",16,55308,0.000289289072105301,-8.14773850500057,56,58.7839731632036,"6562",-8.14773850500057,58.7839731632036,"6562"
"ANCASH","HUARAZ",33,181637,0.000181681045161503,-8.6127076436945,56,74.1695598838524,"6563",-8.6127076436945,74.1695598838524,"6563"
"ANCASH","HUARI",6,64695,9.27428703918386e-05,-9.284602059416,56,103.782880533621,"6564",-9.284602059416,103.782880533621,"6564"
"ANCASH","HUARMEY",9,32734,0.000274943483839433,-8.19858134974535,56,60.2975018914613,"6565",-8.19858134974535,60.2975018914613,"6565"
"ANCASH","HUAYLAS",11,57148,0.00019248267655911,-8.55498500782152,56,72.0595243040241,"6566",-8.55498500782152,72.0595243040241,"6566"
"ANCASH","MARISCAL LUZURIAGA",2,22408,8.92538379150304e-05,-9.32290636355966,56,105.789702178417,"6567",-9.32290636355966,105.789702178417,"6567"
"ANCASH","PALLASCA",5,25713,0.000194454167152802,-8.54479993931925,56,71.6934915166932,"6568",-8.54479993931925,71.6934915166932,"6568"
"ANCASH","POMABAMBA",2,27375,7.30593607305936e-05,-9.52287047244324,56,116.913604180755,"6569",-9.52287047244324,116.913604180755,"6569"
"ANCASH","RECUAY",4,18492,0.000216309755569976,-8.43833693081595,56,67.9769356081676,"6570",-8.43833693081595,67.9769356081676,"6570"
"ANCASH","SANTA",84,468829,0.000179169803915713,-8.62661860249121,56,74.6872430097004,"6571",-8.62661860249121,74.6872430097004,"6571"
"ANCASH","SIHUAS",2,29510,6.77736360555744e-05,-9.59786287485758,56,121.380645381734,"6572",-9.59786287485758,121.380645381734,"6572"
"APURIMAC","ABANCAY",5,117485,4.2558624505256e-05,-10.062281088637,56,153.107539082973,"6573",-10.062281088637,153.107539082973,"6573"
"APURIMAC","ANDAHUAYLAS",16,151896,0.000105335229367462,-9.15741373323118,56,97.3883765848019,"6574",-9.15741373323118,97.3883765848019,"6574"
"APURIMAC","CHINCHEROS",3,47855,6.26893741510814e-05,-9.6757247002222,56,126.199293282482,"6575",-9.6757247002222,126.199293282482,"6575"
"APURIMAC","COTABAMBAS",3,54762,5.47825134217158e-05,-9.81031577709471,56,134.984220786938,"6576",-9.81031577709471,134.984220786938,"6576"
"AREQUIPA","AREQUIPA",70,1165606,6.00545982090003e-05,-9.71859267276299,56,128.93344440564,"6577",-9.71859267276299,128.93344440564,"6577"
"AREQUIPA","CAMANA",3,63248,4.74323298760435e-05,-9.95410044947719,56,145.045897198556,"6578",-9.95410044947719,145.045897198556,"6578"
"AREQUIPA","CARAVELI",5,44179,0.000113175943321488,-9.08568373973453,56,93.9574358737807,"6579",-9.08568373973453,93.9574358737807,"6579"
"AREQUIPA","CASTILLA",2,37741,5.29927664873745e-05,-9.84346986333899,56,137.240509666286,"6580",-9.84346986333899,137.240509666286,"6580"
"AREQUIPA","CAYLLOMA",3,96625,3.10478654592497e-05,-10.3767648396614,56,179.178482828669,"6581",-10.3767648396614,179.178482828669,"6581"
"AYACUCHO","HUAMANGA",33,305662,0.000107962389829289,-9.13280181403047,56,96.1972630857856,"6582",-9.13280181403047,96.1972630857856,"6582"
"AYACUCHO","HUANCA SANCOS",1,8711,0.000114797382619676,-9.07147115300631,56,93.2921135583619,"6583",-9.07147115300631,93.2921135583619,"6583"
"AYACUCHO","HUANTA",10,99310,0.000100694794079146,-9.20242384970093,56,99.6049562451981,"6584",-9.20242384970093,99.6049562451981,"6584"
"AYACUCHO","LA MAR",3,79071,3.79405850438214e-05,-10.1768569407045,56,162.134861993335,"6585",-10.1768569407045,162.134861993335,"6585"
"AYACUCHO","LUCANAS",3,54415,5.51318570247174e-05,-9.80397065113794,56,134.556653446189,"6586",-9.80397065113794,134.556653446189,"6586"
"AYACUCHO","PARINACOCHAS",4,29774,0.000134345402028616,-8.91435237420818,56,86.2436290506736,"6587",-8.91435237420818,86.2436290506736,"6587"
"AYACUCHO","PAUCAR DEL SARA SARA",1,9960,0.000100401606425703,-9.20533684625754,56,99.7501363941333,"6588",-9.20533684625754,99.7501363941333,"6588"
"AYACUCHO","VICTOR FAJARDO",1,20523,4.87258198119183e-05,-9.92725129051979,56,143.111728770242,"6589",-9.92725129051979,143.111728770242,"6589"
"CAJAMARCA","CAJABAMBA",9,82286,0.000109374620227013,-9.1198178143213,56,95.574773256053,"6590",-9.1198178143213,95.574773256053,"6590"
"CAJAMARCA","CAJAMARCA",79,379923,0.000207936871418682,-8.47779522753682,56,69.3313797371644,"6591",-8.47779522753682,69.3313797371644,"6591"
"CAJAMARCA","CELENDIN",5,85348,5.85836809298402e-05,-9.74334887779115,56,130.539314103979,"6592",-9.74334887779115,130.539314103979,"6592"
"CAJAMARCA","CHOTA",3,153317,1.95673017343152e-05,-10.8365531116727,56,225.490167713869,"6593",-10.8365531116727,225.490167713869,"6593"
"CAJAMARCA","CONTUMAZA",6,29445,0.000203769740193581,-8.49802929652902,56,70.036367879094,"6594",-8.49802929652902,70.036367879094,"6594"
"CAJAMARCA","CUTERVO",8,127579,6.27062447581499e-05,-9.67545605060979,56,126.182342725334,"6595",-9.67545605060979,126.182342725334,"6595"
"CAJAMARCA","HUALGAYOC",5,85607,5.84064387258051e-05,-9.74637374609405,56,130.736895597573,"6596",-9.74637374609405,130.736895597573,"6596"
"CAJAMARCA","JAEN",6,202868,2.95758818542106e-05,-10.4251759008347,56,183.568510202373,"6597",-10.4251759008347,183.568510202373,"6597"
"CAJAMARCA","SAN IGNACIO",1,145735,6.86176965039284e-06,-11.8750768558227,56,379.00084245309,"6598",-11.8750768558227,379.00084245309,"6598"
"CAJAMARCA","SAN MARCOS",8,51730,0.00015464913976416,-8.77370520528959,56,80.387010536779,"6599",-8.77370520528959,80.387010536779,"6599"
"CAJAMARCA","SAN MIGUEL",3,48059,6.24232713955763e-05,-9.6799717281949,56,126.467563984319,"6600",-9.6799717281949,126.467563984319,"6600"
"CAJAMARCA","SAN PABLO",2,22708,8.807468733486e-05,-9.33619062780977,56,106.494710143829,"6601",-9.33619062780977,106.494710143829,"6601"
"CAJAMARCA","SANTA CRUZ",1,39106,2.55715235513732e-05,-10.570128213406,56,197.366835579722,"6602",-10.570128213406,197.366835579722,"6602"
"CALLAO","CALLAO",251,1129854,0.000222152596707185,-8.41169599991665,56,67.0774552345331,"6603",-8.41169599991665,67.0774552345331,"6603"
"CUSCO","ANTA",11,62937,0.00017477795255573,-8.65142224131427,56,75.6192681678777,"6604",-8.65142224131427,75.6192681678777,"6604"
"CUSCO","CALCA",7,72394,9.66930961129375e-05,-9.24293488737256,56,101.643078237828,"6605",-9.24293488737256,101.643078237828,"6605"
"CUSCO","CANAS",1,36149,2.76632825251044e-05,-10.4917961827347,56,189.786184048219,"6606",-10.4917961827347,189.786184048219,"6606"
"CUSCO","CANCHIS",12,107291,0.000111845355155605,-9.09749970612769,56,94.5141778177534,"6607",-9.09749970612769,94.5141778177534,"6607"
"CUSCO","CHUMBIVILCAS",3,73171,4.09998496672179e-05,-10.0995060942007,56,155.98393904356,"6608",-10.0995060942007,155.98393904356,"6608"
"CUSCO","CUSCO",70,495343,0.000141316219266246,-8.86380310622668,56,84.0911687976135,"6609",-8.86380310622668,84.0911687976135,"6609"
"CUSCO","LA CONVENCION",16,173482,9.22285885567379e-05,-9.29015672923758,56,104.071520990941,"6610",-9.29015672923758,104.071520990941,"6610"
